/home1/mpc/Dataset/CVIQ/resized_imgs/103.png,65.5988
/home1/mpc/Dataset/CVIQ/resized_imgs/104.png,61.7999
/home1/mpc/Dataset/CVIQ/resized_imgs/105.png,60.7024
/home1/mpc/Dataset/CVIQ/resized_imgs/106.png,57.5045
/home1/mpc/Dataset/CVIQ/resized_imgs/107.png,54.7021
/home1/mpc/Dataset/CVIQ/resized_imgs/108.png,52.7787
/home1/mpc/Dataset/CVIQ/resized_imgs/109.png,48.7018
/home1/mpc/Dataset/CVIQ/resized_imgs/110.png,41.7936
/home1/mpc/Dataset/CVIQ/resized_imgs/111.png,35.1188
/home1/mpc/Dataset/CVIQ/resized_imgs/112.png,22.0517
/home1/mpc/Dataset/CVIQ/resized_imgs/113.png,16.1466
/home1/mpc/Dataset/CVIQ/resized_imgs/114.png,65.6836
/home1/mpc/Dataset/CVIQ/resized_imgs/115.png,63.2601
/home1/mpc/Dataset/CVIQ/resized_imgs/116.png,60.3643
/home1/mpc/Dataset/CVIQ/resized_imgs/117.png,57.6056
/home1/mpc/Dataset/CVIQ/resized_imgs/118.png,52.8326
/home1/mpc/Dataset/CVIQ/resized_imgs/119.png,48.8494
/home1/mpc/Dataset/CVIQ/resized_imgs/120.png,46.3543
/home1/mpc/Dataset/CVIQ/resized_imgs/121.png,44.3049
/home1/mpc/Dataset/CVIQ/resized_imgs/122.png,37.5009
/home1/mpc/Dataset/CVIQ/resized_imgs/123.png,33.4034
/home1/mpc/Dataset/CVIQ/resized_imgs/124.png,32.3944
/home1/mpc/Dataset/CVIQ/resized_imgs/125.png,70.0135
/home1/mpc/Dataset/CVIQ/resized_imgs/126.png,63.8205
/home1/mpc/Dataset/CVIQ/resized_imgs/127.png,59.5902
/home1/mpc/Dataset/CVIQ/resized_imgs/128.png,59.0163
/home1/mpc/Dataset/CVIQ/resized_imgs/129.png,58.4471
/home1/mpc/Dataset/CVIQ/resized_imgs/130.png,49.8062
/home1/mpc/Dataset/CVIQ/resized_imgs/131.png,48.0010
/home1/mpc/Dataset/CVIQ/resized_imgs/132.png,39.3915
/home1/mpc/Dataset/CVIQ/resized_imgs/133.png,38.6649
/home1/mpc/Dataset/CVIQ/resized_imgs/134.png,33.2163
/home1/mpc/Dataset/CVIQ/resized_imgs/135.png,32.4652
/home1/mpc/Dataset/CVIQ/resized_imgs/136.png,74.5343
/home1/mpc/Dataset/CVIQ/resized_imgs/273.png,63.7204
/home1/mpc/Dataset/CVIQ/resized_imgs/274.png,61.5746
/home1/mpc/Dataset/CVIQ/resized_imgs/275.png,61.3391
/home1/mpc/Dataset/CVIQ/resized_imgs/276.png,62.9189
/home1/mpc/Dataset/CVIQ/resized_imgs/277.png,58.8353
/home1/mpc/Dataset/CVIQ/resized_imgs/278.png,53.1332
/home1/mpc/Dataset/CVIQ/resized_imgs/279.png,51.0186
/home1/mpc/Dataset/CVIQ/resized_imgs/280.png,45.5719
/home1/mpc/Dataset/CVIQ/resized_imgs/281.png,31.2075
/home1/mpc/Dataset/CVIQ/resized_imgs/282.png,18.9775
/home1/mpc/Dataset/CVIQ/resized_imgs/283.png,16.6673
/home1/mpc/Dataset/CVIQ/resized_imgs/284.png,65.1580
/home1/mpc/Dataset/CVIQ/resized_imgs/285.png,61.6491
/home1/mpc/Dataset/CVIQ/resized_imgs/286.png,59.9906
/home1/mpc/Dataset/CVIQ/resized_imgs/287.png,54.1722
/home1/mpc/Dataset/CVIQ/resized_imgs/288.png,53.5140
/home1/mpc/Dataset/CVIQ/resized_imgs/289.png,49.6887
/home1/mpc/Dataset/CVIQ/resized_imgs/290.png,43.6441
/home1/mpc/Dataset/CVIQ/resized_imgs/291.png,39.9403
/home1/mpc/Dataset/CVIQ/resized_imgs/292.png,38.1444
/home1/mpc/Dataset/CVIQ/resized_imgs/293.png,34.6757
/home1/mpc/Dataset/CVIQ/resized_imgs/294.png,29.4963
/home1/mpc/Dataset/CVIQ/resized_imgs/295.png,67.5703
/home1/mpc/Dataset/CVIQ/resized_imgs/296.png,60.5530
